gameId,trialNum,partnerNum,repNum,roomId,tangram,text,total_num_words,total_num_chars,listener,speaker
5DPBkeiGxRisStRiY,0,1,0,room0,C,Person falling back with arms in air,7,36,NqAQeDPXaQh2Xv2KD,8YFWjNuom6bt9tfJG
5DPBkeiGxRisStRiY,0,1,0,room1,C,Person falling with both arms in the air,8,40,NWBxYqkdH4xSzDiw9,W4MQ5woSyJjCuAE5G
5DPBkeiGxRisStRiY,0,2,0,room0,A,Standing on one foot,4,20,NWBxYqkdH4xSzDiw9,8YFWjNuom6bt9tfJG
5DPBkeiGxRisStRiY,0,2,0,room1,C,falling back with arms out,5,26,W4MQ5woSyJjCuAE5G,NqAQeDPXaQh2Xv2KD
5DPBkeiGxRisStRiY,1,0,0,room0,A,"A person standing up holding a book, A person with one foot in air and one arm bend",18,81,W4MQ5woSyJjCuAE5G,8YFWjNuom6bt9tfJG
5DPBkeiGxRisStRiY,1,0,0,room1,D,"looking left, standing, standing straight",5,37,NqAQeDPXaQh2Xv2KD,NWBxYqkdH4xSzDiw9
5DPBkeiGxRisStRiY,1,1,0,room0,B,Person kneeling or sitting,4,26,NqAQeDPXaQh2Xv2KD,8YFWjNuom6bt9tfJG
5DPBkeiGxRisStRiY,1,1,0,room1,B,Person kneeling with arms out,5,29,NWBxYqkdH4xSzDiw9,W4MQ5woSyJjCuAE5G
5DPBkeiGxRisStRiY,1,2,0,room0,D,Standing with arms to left,5,26,NWBxYqkdH4xSzDiw9,8YFWjNuom6bt9tfJG
5DPBkeiGxRisStRiY,1,2,0,room1,D,"standing with arms to the left, holding tray",8,44,W4MQ5woSyJjCuAE5G,NqAQeDPXaQh2Xv2KD
5DPBkeiGxRisStRiY,2,0,0,room0,B,A person sitting down with both arms up,8,39,W4MQ5woSyJjCuAE5G,8YFWjNuom6bt9tfJG
5DPBkeiGxRisStRiY,2,1,0,room0,D,Person standing with arms to the left,7,37,NqAQeDPXaQh2Xv2KD,8YFWjNuom6bt9tfJG
5DPBkeiGxRisStRiY,2,1,0,room1,A,Person standing on one foot,5,27,NWBxYqkdH4xSzDiw9,W4MQ5woSyJjCuAE5G
5DPBkeiGxRisStRiY,2,2,0,room0,B,Kneeling or sitting,3,19,NWBxYqkdH4xSzDiw9,8YFWjNuom6bt9tfJG
5DPBkeiGxRisStRiY,2,2,0,room1,A,standing with one foot stuck out,6,32,W4MQ5woSyJjCuAE5G,NqAQeDPXaQh2Xv2KD
5DPBkeiGxRisStRiY,3,0,0,room0,C,A person falling down with arms up in air,9,41,W4MQ5woSyJjCuAE5G,8YFWjNuom6bt9tfJG
5DPBkeiGxRisStRiY,3,0,0,room1,A,"one leg lifted, he has one leg lifted",8,35,NqAQeDPXaQh2Xv2KD,NWBxYqkdH4xSzDiw9
5DPBkeiGxRisStRiY,3,1,0,room0,A,Person with one foot in air,6,27,NqAQeDPXaQh2Xv2KD,8YFWjNuom6bt9tfJG
5DPBkeiGxRisStRiY,3,1,0,room1,D,Person standing with arms to the left,7,37,NWBxYqkdH4xSzDiw9,W4MQ5woSyJjCuAE5G
5DPBkeiGxRisStRiY,3,2,0,room0,C,Falling back with arms up in air,7,32,NWBxYqkdH4xSzDiw9,8YFWjNuom6bt9tfJG
5DPBkeiGxRisStRiY,3,2,0,room1,B,sitting crouching,2,17,W4MQ5woSyJjCuAE5G,NqAQeDPXaQh2Xv2KD
5DPBkeiGxRisStRiY,4,0,1,room0,A,Person Standing on one foot,5,27,8YFWjNuom6bt9tfJG,W4MQ5woSyJjCuAE5G
5DPBkeiGxRisStRiY,4,0,1,room1,D,"standing, looking left",3,22,NWBxYqkdH4xSzDiw9,NqAQeDPXaQh2Xv2KD
5DPBkeiGxRisStRiY,4,1,1,room0,C,"arms out, falling backwards",4,27,8YFWjNuom6bt9tfJG,NqAQeDPXaQh2Xv2KD
5DPBkeiGxRisStRiY,4,1,1,room1,D,person standing with arm to the left,7,36,W4MQ5woSyJjCuAE5G,NWBxYqkdH4xSzDiw9
5DPBkeiGxRisStRiY,4,2,1,room0,C,falling back both arms up,5,25,8YFWjNuom6bt9tfJG,NWBxYqkdH4xSzDiw9
5DPBkeiGxRisStRiY,4,2,1,room1,D,Standing with arms to the left,6,30,NqAQeDPXaQh2Xv2KD,W4MQ5woSyJjCuAE5G
5DPBkeiGxRisStRiY,5,0,1,room0,C,Person falling with both arms in the air,8,40,8YFWjNuom6bt9tfJG,W4MQ5woSyJjCuAE5G
5DPBkeiGxRisStRiY,5,0,1,room1,C,"leaning to the sides, arms stuck out, head tilted",9,49,NWBxYqkdH4xSzDiw9,NqAQeDPXaQh2Xv2KD
5DPBkeiGxRisStRiY,5,1,1,room0,A,"leg stuck out, standing",4,23,8YFWjNuom6bt9tfJG,NqAQeDPXaQh2Xv2KD
5DPBkeiGxRisStRiY,5,1,1,room1,C,person leaNING NG TO THE LEFT WITH ARMS UP,9,42,W4MQ5woSyJjCuAE5G,NWBxYqkdH4xSzDiw9
5DPBkeiGxRisStRiY,5,2,1,room0,B,kneeling crouching,2,18,8YFWjNuom6bt9tfJG,NWBxYqkdH4xSzDiw9
5DPBkeiGxRisStRiY,5,2,1,room1,B,sitting kneeling,2,16,NqAQeDPXaQh2Xv2KD,W4MQ5woSyJjCuAE5G
5DPBkeiGxRisStRiY,6,0,1,room0,D,Person standing with arms out to the left,8,41,8YFWjNuom6bt9tfJG,W4MQ5woSyJjCuAE5G
5DPBkeiGxRisStRiY,6,0,1,room1,B,"sitting down, looking left with a triangle on back of head",11,58,NWBxYqkdH4xSzDiw9,NqAQeDPXaQh2Xv2KD
5DPBkeiGxRisStRiY,6,1,1,room0,D,standing with tray in hands,5,27,8YFWjNuom6bt9tfJG,NqAQeDPXaQh2Xv2KD
5DPBkeiGxRisStRiY,6,1,1,room1,B,person kneeling,2,15,W4MQ5woSyJjCuAE5G,NWBxYqkdH4xSzDiw9
5DPBkeiGxRisStRiY,6,2,1,room0,A,standing one leg lifted,4,23,8YFWjNuom6bt9tfJG,NWBxYqkdH4xSzDiw9
5DPBkeiGxRisStRiY,6,2,1,room1,C,falling with arms up,4,20,NqAQeDPXaQh2Xv2KD,W4MQ5woSyJjCuAE5G
5DPBkeiGxRisStRiY,7,0,1,room0,B,Person kneeling sitting with arms out,6,37,8YFWjNuom6bt9tfJG,W4MQ5woSyJjCuAE5G
5DPBkeiGxRisStRiY,7,0,1,room1,A,standing with one leg stuck out,6,31,NWBxYqkdH4xSzDiw9,NqAQeDPXaQh2Xv2KD
5DPBkeiGxRisStRiY,7,1,1,room0,B,sitting kneeling,2,16,8YFWjNuom6bt9tfJG,NqAQeDPXaQh2Xv2KD
5DPBkeiGxRisStRiY,7,1,1,room1,A,person lifting one leg in the air,7,33,W4MQ5woSyJjCuAE5G,NWBxYqkdH4xSzDiw9
5DPBkeiGxRisStRiY,7,2,1,room0,D,standing looking left with a tray,6,33,8YFWjNuom6bt9tfJG,NWBxYqkdH4xSzDiw9
5DPBkeiGxRisStRiY,7,2,1,room1,A,Standing on one foot,4,20,NqAQeDPXaQh2Xv2KD,W4MQ5woSyJjCuAE5G
5DPBkeiGxRisStRiY,8,0,2,room0,B,Person kneeling with arms out,5,29,W4MQ5woSyJjCuAE5G,8YFWjNuom6bt9tfJG
5DPBkeiGxRisStRiY,8,0,2,room1,B,crouching down maybe triangle on the right,7,42,NqAQeDPXaQh2Xv2KD,NWBxYqkdH4xSzDiw9
5DPBkeiGxRisStRiY,8,1,2,room0,D,Standing up with arms to left,6,29,NqAQeDPXaQh2Xv2KD,8YFWjNuom6bt9tfJG
5DPBkeiGxRisStRiY,8,1,2,room1,B,Person kneeling,2,15,NWBxYqkdH4xSzDiw9,W4MQ5woSyJjCuAE5G
5DPBkeiGxRisStRiY,8,2,2,room0,B,Kneeling or sitting,3,19,NWBxYqkdH4xSzDiw9,8YFWjNuom6bt9tfJG
5DPBkeiGxRisStRiY,8,2,2,room1,C,falling with arms out,4,21,W4MQ5woSyJjCuAE5G,NqAQeDPXaQh2Xv2KD
5DPBkeiGxRisStRiY,9,0,2,room0,D,Person standing with arms out to left,7,37,W4MQ5woSyJjCuAE5G,8YFWjNuom6bt9tfJG
5DPBkeiGxRisStRiY,9,0,2,room1,A,standing with one leg lifted,5,28,NqAQeDPXaQh2Xv2KD,NWBxYqkdH4xSzDiw9
5DPBkeiGxRisStRiY,9,1,2,room0,B,Kneeling or sitting,3,19,NqAQeDPXaQh2Xv2KD,8YFWjNuom6bt9tfJG
5DPBkeiGxRisStRiY,9,1,2,room1,A,Person on one leg,4,17,NWBxYqkdH4xSzDiw9,W4MQ5woSyJjCuAE5G
5DPBkeiGxRisStRiY,9,2,2,room0,D,Standing up with arms to left,6,29,NWBxYqkdH4xSzDiw9,8YFWjNuom6bt9tfJG
5DPBkeiGxRisStRiY,9,2,2,room1,A,standing with one foot stuck out,6,32,W4MQ5woSyJjCuAE5G,NqAQeDPXaQh2Xv2KD
5DPBkeiGxRisStRiY,10,0,2,room0,A,Person with one foot up in air,7,30,W4MQ5woSyJjCuAE5G,8YFWjNuom6bt9tfJG
5DPBkeiGxRisStRiY,10,0,2,room1,C,arms in the air on each side of the head,10,40,NqAQeDPXaQh2Xv2KD,NWBxYqkdH4xSzDiw9
5DPBkeiGxRisStRiY,10,1,2,room0,A,Standing on one foot,4,20,NqAQeDPXaQh2Xv2KD,8YFWjNuom6bt9tfJG
5DPBkeiGxRisStRiY,10,1,2,room1,C,Persson leaning left with arms in the air,8,41,NWBxYqkdH4xSzDiw9,W4MQ5woSyJjCuAE5G
5DPBkeiGxRisStRiY,10,2,2,room0,C,Falling back arms up in air,6,27,NWBxYqkdH4xSzDiw9,8YFWjNuom6bt9tfJG
5DPBkeiGxRisStRiY,10,2,2,room1,D,standing with arms to the left,6,30,W4MQ5woSyJjCuAE5G,NqAQeDPXaQh2Xv2KD
5DPBkeiGxRisStRiY,11,0,2,room0,C,Person falling down with arms up in air,8,39,W4MQ5woSyJjCuAE5G,8YFWjNuom6bt9tfJG
5DPBkeiGxRisStRiY,11,0,2,room1,D,standing looking to the left with what looks like a tray in the arms,14,68,NqAQeDPXaQh2Xv2KD,NWBxYqkdH4xSzDiw9
5DPBkeiGxRisStRiY,11,1,2,room0,C,Falling back with arms in air,6,29,NqAQeDPXaQh2Xv2KD,8YFWjNuom6bt9tfJG
5DPBkeiGxRisStRiY,11,1,2,room1,D,Person standing with arms to the left,7,37,NWBxYqkdH4xSzDiw9,W4MQ5woSyJjCuAE5G
5DPBkeiGxRisStRiY,11,2,2,room0,A,Standing on one foot,4,20,NWBxYqkdH4xSzDiw9,8YFWjNuom6bt9tfJG
5DPBkeiGxRisStRiY,11,2,2,room1,B,sitting kneeling,2,16,W4MQ5woSyJjCuAE5G,NqAQeDPXaQh2Xv2KD
5DPBkeiGxRisStRiY,12,0,3,room0,D,Person standing with arms to the left,7,37,8YFWjNuom6bt9tfJG,W4MQ5woSyJjCuAE5G
5DPBkeiGxRisStRiY,12,0,3,room1,A,standing with one leg stuck out,6,31,NWBxYqkdH4xSzDiw9,NqAQeDPXaQh2Xv2KD
5DPBkeiGxRisStRiY,12,1,3,room0,B,sitting kneeling,2,16,8YFWjNuom6bt9tfJG,NqAQeDPXaQh2Xv2KD
5DPBkeiGxRisStRiY,12,1,3,room1,C,"leaning to the left arms upperson, person leaning to the left arms up",13,67,W4MQ5woSyJjCuAE5G,NWBxYqkdH4xSzDiw9
5DPBkeiGxRisStRiY,12,2,3,room0,B,kneeling,1,8,8YFWjNuom6bt9tfJG,NWBxYqkdH4xSzDiw9
5DPBkeiGxRisStRiY,12,2,3,room1,B,sitting kneeling,2,16,NqAQeDPXaQh2Xv2KD,W4MQ5woSyJjCuAE5G
5DPBkeiGxRisStRiY,13,0,3,room0,A,Person with one foot in the air,7,31,8YFWjNuom6bt9tfJG,W4MQ5woSyJjCuAE5G
5DPBkeiGxRisStRiY,13,0,3,room1,C,"arms stretched in opposite directions, leaning to the side",9,58,NWBxYqkdH4xSzDiw9,NqAQeDPXaQh2Xv2KD
5DPBkeiGxRisStRiY,13,1,3,room0,D,"standing iwth arms to left, holding tray",7,40,8YFWjNuom6bt9tfJG,NqAQeDPXaQh2Xv2KD
5DPBkeiGxRisStRiY,13,1,3,room1,A,person with one leg up,5,22,W4MQ5woSyJjCuAE5G,NWBxYqkdH4xSzDiw9
5DPBkeiGxRisStRiY,13,2,3,room0,D,standing looking left,3,21,8YFWjNuom6bt9tfJG,NWBxYqkdH4xSzDiw9
5DPBkeiGxRisStRiY,13,2,3,room1,C,falling with arms up,4,20,NqAQeDPXaQh2Xv2KD,W4MQ5woSyJjCuAE5G
5DPBkeiGxRisStRiY,14,0,3,room0,C,Person falling with arms in the air,7,35,8YFWjNuom6bt9tfJG,W4MQ5woSyJjCuAE5G
5DPBkeiGxRisStRiY,14,0,3,room1,B,sitting down crouched down with a triangle on back of head,11,58,NWBxYqkdH4xSzDiw9,NqAQeDPXaQh2Xv2KD
5DPBkeiGxRisStRiY,14,1,3,room0,C,falling back with arms out,5,26,8YFWjNuom6bt9tfJG,NqAQeDPXaQh2Xv2KD
5DPBkeiGxRisStRiY,14,1,3,room1,B,person kneeling crouching,3,25,W4MQ5woSyJjCuAE5G,NWBxYqkdH4xSzDiw9
5DPBkeiGxRisStRiY,14,2,3,room0,A,standing one leg out,4,20,8YFWjNuom6bt9tfJG,NWBxYqkdH4xSzDiw9
5DPBkeiGxRisStRiY,14,2,3,room1,D,standing with arms to the left,6,30,NqAQeDPXaQh2Xv2KD,W4MQ5woSyJjCuAE5G
5DPBkeiGxRisStRiY,15,0,3,room0,B,Person kneeling with arms out,5,29,8YFWjNuom6bt9tfJG,W4MQ5woSyJjCuAE5G
5DPBkeiGxRisStRiY,15,0,3,room1,D,standing with a tray in hands,6,29,NWBxYqkdH4xSzDiw9,NqAQeDPXaQh2Xv2KD
5DPBkeiGxRisStRiY,15,1,3,room0,A,standing with one foot stuck out,6,32,8YFWjNuom6bt9tfJG,NqAQeDPXaQh2Xv2KD
5DPBkeiGxRisStRiY,15,1,3,room1,D,person standing and looking to the left,7,39,W4MQ5woSyJjCuAE5G,NWBxYqkdH4xSzDiw9
5DPBkeiGxRisStRiY,15,2,3,room0,C,leaning left both arms up,5,25,8YFWjNuom6bt9tfJG,NWBxYqkdH4xSzDiw9
5DPBkeiGxRisStRiY,15,2,3,room1,A,standing sticking one foot out,5,30,NqAQeDPXaQh2Xv2KD,W4MQ5woSyJjCuAE5G
EAxRXE75t42iKMLtA,0,1,0,room0,E,"Bunny ears, 2 triangles, Bottom and top",7,35,Zvis4zQYCcmj9WPAS,3cNdpmDp6YkmE9HPv
EAxRXE75t42iKMLtA,0,1,0,room1,G,looks like someone dancing,4,26,3po2pCre5CgtX7euo,avSXPP4tF6v6Z3hAq
EAxRXE75t42iKMLtA,0,2,0,room0,H,"No feet on show, Kneeling, Diamond dheqd",7,36,3po2pCre5CgtX7euo,3cNdpmDp6YkmE9HPv
EAxRXE75t42iKMLtA,0,2,0,room1,H,"looks pregnant and sitting down, no feet",7,38,avSXPP4tF6v6Z3hAq,Zvis4zQYCcmj9WPAS
EAxRXE75t42iKMLtA,1,0,0,room0,F,"A man sitting down, A square head",7,31,avSXPP4tF6v6Z3hAq,3cNdpmDp6YkmE9HPv
EAxRXE75t42iKMLtA,1,1,0,room0,F,"Square head man sitting, Triangle feet",6,36,Zvis4zQYCcmj9WPAS,3cNdpmDp6YkmE9HPv
EAxRXE75t42iKMLtA,1,1,0,room1,F,"looks like man sitting down, legs to the left",9,43,3po2pCre5CgtX7euo,avSXPP4tF6v6Z3hAq
EAxRXE75t42iKMLtA,1,2,0,room0,F,"Sitting diamond head, Triangle deet, Feet, ",7,37,3po2pCre5CgtX7euo,3cNdpmDp6YkmE9HPv
EAxRXE75t42iKMLtA,1,2,0,room1,G,looks like dancing,3,18,avSXPP4tF6v6Z3hAq,Zvis4zQYCcmj9WPAS
EAxRXE75t42iKMLtA,2,0,0,room0,E,"Looks like rabbit ears, Triangle at feet, Square head",9,49,avSXPP4tF6v6Z3hAq,3cNdpmDp6YkmE9HPv
EAxRXE75t42iKMLtA,2,1,0,room0,H,Long thin diamond head,4,22,Zvis4zQYCcmj9WPAS,3cNdpmDp6YkmE9HPv
EAxRXE75t42iKMLtA,2,1,0,room1,E,"looks like rabbit ears, two triangles coming out of top of diamond head",13,69,3po2pCre5CgtX7euo,avSXPP4tF6v6Z3hAq
EAxRXE75t42iKMLtA,2,2,0,room0,G,"Jumbled, Square topeft, Triangle bottom r",6,37,3po2pCre5CgtX7euo,3cNdpmDp6YkmE9HPv
EAxRXE75t42iKMLtA,2,2,0,room1,E,head is split into two triangles,6,32,avSXPP4tF6v6Z3hAq,Zvis4zQYCcmj9WPAS
EAxRXE75t42iKMLtA,3,0,0,room0,G,"Parallelogram bottom left, Triangle at bottom right",7,49,avSXPP4tF6v6Z3hAq,3cNdpmDp6YkmE9HPv
EAxRXE75t42iKMLtA,3,1,0,room0,G,"Wide shape, Square top left",5,25,Zvis4zQYCcmj9WPAS,3cNdpmDp6YkmE9HPv
EAxRXE75t42iKMLtA,3,1,0,room1,H,"diamon head, long body, triangle on bottom right",8,44,3po2pCre5CgtX7euo,avSXPP4tF6v6Z3hAq
EAxRXE75t42iKMLtA,3,2,0,room0,E,Split triangle ears,3,19,3po2pCre5CgtX7euo,3cNdpmDp6YkmE9HPv
EAxRXE75t42iKMLtA,3,2,0,room1,F,sitting down square head,4,24,avSXPP4tF6v6Z3hAq,Zvis4zQYCcmj9WPAS
EAxRXE75t42iKMLtA,4,0,1,room0,H,"triangle head, small triangle on right",6,36,3cNdpmDp6YkmE9HPv,avSXPP4tF6v6Z3hAq
EAxRXE75t42iKMLtA,4,0,1,room1,G,dancing,1,7,3po2pCre5CgtX7euo,Zvis4zQYCcmj9WPAS
EAxRXE75t42iKMLtA,4,1,1,room0,E,"split head, two triangles head",5,28,3cNdpmDp6YkmE9HPv,Zvis4zQYCcmj9WPAS
EAxRXE75t42iKMLtA,4,1,1,room1,E,two triangles on head,4,21,avSXPP4tF6v6Z3hAq,3po2pCre5CgtX7euo
EAxRXE75t42iKMLtA,4,2,1,room0,E,"rabbit ears, two triangle head",5,28,3cNdpmDp6YkmE9HPv,3po2pCre5CgtX7euo
EAxRXE75t42iKMLtA,4,2,1,room1,G,"looks like someone dancing, lots of shapes",7,40,Zvis4zQYCcmj9WPAS,avSXPP4tF6v6Z3hAq
EAxRXE75t42iKMLtA,5,0,1,room0,G,parallelogram on left,3,21,3cNdpmDp6YkmE9HPv,avSXPP4tF6v6Z3hAq
EAxRXE75t42iKMLtA,5,0,1,room1,F,sitting down,2,12,3po2pCre5CgtX7euo,Zvis4zQYCcmj9WPAS
